epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3889.15,1.50306,1.75191,1.64832,0.28381,0.37366,0.2508,0.166,1.26603,2.0952,1.59399,0.000473964,0.000473964,0.000473964
